bioguide_id,address,latitude,longitude,phone
W000779,"911 NE 11th Avenue, Suite 630, Portland, Oregon 97232",45.529228,-122.654422,(503) 326-7525
W000779,"405 East 8th Avenue, Suite 2020, Eugene, Oregon 97401",44.051038,-123.086434,(541) 431-0229
W000779,"131 NW Hawthorne Avenue, Suite 107, Bend, Oregon 97701",44.057902,-121.309328,(541) 330-9142
W000779,"SAC Annex Building, 105 Fir Street, Suite 201, LaGrande, Oregon 97850",45.271661,-118.195847,(541) 962-7691
W000779,"310 West 6th Street, Room 118, Medford, Oregon 97501",42.325337,-122.876905,(541) 858-5122
W000779,"707 13th Street, SE, Suite 285, Salem, Oregon 97301",44.933386,-123.028677,(503) 589-4555
Y000062,"600 Martin Luther King Jr. Place, Suite 216, Louisville, Kentucky 40202",38.248851,-85.761455,(502) 582-5129
Y000062,"7219 Dixie Highway, Louisville, Kentucky 40258",38.145928,-85.838410,(502) 933-5863
Y000063,"500 State Avenue, #176, Kansas City, Kansas 66101",39.116557,-94.621686,(913) 621-0832
Y000031,"360 Central Avenue, #1480, St. Petersburg, Florida 33701",27.771186,-82.637896,(727) 893-3191
Y000031,"9210 113th Street, Seminole, Florida 33772",27.856600,-82.795411,(727) 394-6950
Y000033,"805 Frontage Road, Suite 110, Kenai, Alaska 99611-7716",60.554297,-151.257361,(907) 283-7701
Y000033,"612 West Willoughby Avenue, Suite B, Juneau, Alaska 99802",58.300786,-134.417196,(907) 586-7400
Y000033,"101 12th Avenue, #10, Fairbanks, Alaska 99701-6275",64.838351,-147.706741,(907) 456-0210
Y000033,"510 L Street, Suite 580Anchorage, Alaska 99501-1954",61.217382,-149.903755,(907) 271-5978
Y000064,"279 Quartermaster, Jeffersonville, Indiana 47130",38.283870,-85.740792,(812) 288-3999
Y000064,"320 West 8th Street, Suite 114, Bloomington, Indiana 47404",39.169536,-86.537704,(812) 336-3000
